DATA_INICIAL,DATA_FINAL,REGIAO,ESTADO,PRODUTO,NUM_POSTOS,UNIDADE,PRECO_MEDIO,DESVIO_PADRAO,PRECO_MINIMO,PRECO_MAXIMO,MARGEM_MEDIA,COEF_VARIACAO,PRECO_MEDIO_DIST,DESVIO_PADRAO_DIST,PRECO_MIN_DIST,PRECO_MAX_DIST,COEF_VAR_DIST
2013-07-07,2013-07-13,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,714,R$/l,2.269,0.173,1.899,2.699,0.391,0.076,1.878,0.114,1.71,2.2129,0.061
2013-07-07,2013-07-13,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,107,R$/l,2.432,0.055,2.29,2.55,0.224,0.023,2.208,0.057,2.0971,2.2962,0.026
2013-07-07,2013-07-13,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,527,R$/l,2.432,0.133,2.1,3.02,0.404,0.055,2.028,0.108,1.832,2.4977,0.053
2013-07-07,2013-07-13,NORTE,RONDONIA,ETANOL HIDRATADO,79,R$/l,2.479,0.095,2.31,2.79,0.364,0.038,2.115,0.098,2.0387,2.2582,0.046
2013-07-07,2013-07-13,NORTE,RORAIMA,ETANOL HIDRATADO,14,R$/l,2.76,0.067,2.59,2.85,0.443,0.024,2.317,0.046,2.25,2.4307,0.02
2013-07-07,2013-07-13,SUL,SANTA CATARINA,ETANOL HIDRATADO,365,R$/l,2.391,0.125,2.099,2.75,0.433,0.052,1.958,0.15,1.6237,2.4333,0.077
2013-07-07,2013-07-13,SUDESTE,SAO PAULO,ETANOL HIDRATADO,2375,R$/l,1.762,0.112,1.299,2.299,0.285,0.064,1.477,0.068,1.1594,1.8286,0.046
2013-07-07,2013-07-13,NORDESTE,SERGIPE,ETANOL HIDRATADO,47,R$/l,2.516,0.106,2.3,2.69,0.308,0.042,2.208,0.051,2.0599,2.2665,0.023
2013-07-07,2013-07-13,NORTE,TOCANTINS,ETANOL HIDRATADO,58,R$/l,2.275,0.143,1.999,2.89,0.49,0.063,1.785,0.124,1.698,2.0131,0.069
2013-07-07,2013-07-13,NORTE,ACRE,GASOLINA COMUM,52,R$/l,3.251,0.138,3.17,3.64,0.565,0.042,2.686,0.107,2.5457,2.935,0.04
2013-07-07,2013-07-13,NORDESTE,ALAGOAS,GASOLINA COMUM,95,R$/l,2.852,0.109,2.599,3.09,0.367,0.038,2.485,0.04,2.3801,2.5601,0.016
2013-07-07,2013-07-13,NORTE,AMAPA,GASOLINA COMUM,26,R$/l,2.861,0.195,2.76,3.33,0.37,0.068,2.491,0.063,2.4499,2.6066,0.025
2013-07-07,2013-07-13,NORTE,AMAZONAS,GASOLINA COMUM,121,R$/l,2.994,0.18,2.75,3.58,0.467,0.06,2.527,0.045,2.405,2.7,0.018
2013-07-07,2013-07-13,NORDESTE,BAHIA,GASOLINA COMUM,420,R$/l,2.923,0.128,2.439,3.349,0.474,0.044,2.449,0.071,2.3128,2.678,0.029
2013-07-07,2013-07-13,NORDESTE,CEARA,GASOLINA COMUM,228,R$/l,2.871,0.117,2.67,3.15,0.362,0.041,2.509,0.034,2.4331,2.6248,0.014
2013-07-07,2013-07-13,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,80,R$/l,2.989,0.006,2.96,2.999,0.499,0.002,2.49,0.023,2.419,2.524,0.009
2013-07-07,2013-07-13,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,190,R$/l,2.87,0.129,2.69,3.15,0.383,0.045,2.487,0.065,2.286,2.6658,0.026
2013-07-07,2013-07-13,CENTRO OESTE,GOIAS,GASOLINA COMUM,254,R$/l,2.854,0.127,2.64,3.29,0.324,0.044,2.53,0.07,2.3949,2.699,0.028
2013-07-07,2013-07-13,NORDESTE,MARANHAO,GASOLINA COMUM,147,R$/l,2.824,0.153,2.65,3.39,0.368,0.054,2.456,0.052,2.3515,2.5832,0.021
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,141,R$/l,3.006,0.115,2.83,3.33,0.484,0.038,2.522,0.056,2.46,2.6749,0.022
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,130,R$/l,2.982,0.127,2.779,3.258,0.482,0.043,2.5,0.069,2.3844,2.689,0.028
2013-07-07,2013-07-13,SUDESTE,MINAS GERAIS,GASOLINA COMUM,984,R$/l,2.891,0.13,2.49,3.179,0.388,0.045,2.503,0.06,2.3013,2.691,0.024
2013-07-07,2013-07-13,NORTE,PARA,GASOLINA COMUM,192,R$/l,3.0,0.196,2.77,3.63,0.406,0.065,2.594,0.068,2.45,2.7411,0.026
2013-07-07,2013-07-13,NORDESTE,PARAIBA,GASOLINA COMUM,120,R$/l,2.787,0.065,2.63,2.98,0.34,0.023,2.447,0.035,2.38,2.5295,0.014
2013-07-07,2013-07-13,SUL,PARANA,GASOLINA COMUM,565,R$/l,2.745,0.169,2.459,3.28,0.295,0.062,2.45,0.089,2.272,2.854,0.036
2013-07-07,2013-07-13,NORDESTE,PERNAMBUCO,GASOLINA COMUM,332,R$/l,2.784,0.146,2.49,3.18,0.359,0.052,2.425,0.053,2.34,2.6027,0.022
2013-07-07,2013-07-13,NORDESTE,PIAUI,GASOLINA COMUM,102,R$/l,2.708,0.096,2.55,2.98,0.31,0.035,2.398,0.038,2.3202,2.4695,0.016
2013-07-07,2013-07-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.995,0.12,2.73,3.699,0.4,0.04,2.595,0.072,2.4779,2.8074,0.028
2013-07-07,2013-07-13,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,113,R$/l,2.884,0.052,2.79,2.999,0.374,0.018,2.51,0.044,2.3912,2.5837,0.018
2013-07-07,2013-07-13,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,617,R$/l,2.843,0.137,2.499,3.3,0.395,0.048,2.448,0.06,2.305,2.6576,0.025
2013-07-07,2013-07-13,NORTE,RONDONIA,GASOLINA COMUM,99,R$/l,3.059,0.078,2.949,3.35,0.492,0.025,2.567,0.031,2.494,2.5989,0.012
2013-07-07,2013-07-13,NORTE,RORAIMA,GASOLINA COMUM,33,R$/l,3.016,0.089,2.99,3.39,0.548,0.03,2.468,0.054,2.42,2.6635,0.022
2013-07-07,2013-07-13,SUL,SANTA CATARINA,GASOLINA COMUM,386,R$/l,2.848,0.111,2.53,3.188,0.423,0.039,2.425,0.059,2.2998,2.578,0.024
2013-07-07,2013-07-13,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.709,0.113,2.35,3.099,0.392,0.042,2.317,0.065,2.1184,2.567,0.028
2013-07-07,2013-07-13,NORDESTE,SERGIPE,GASOLINA COMUM,55,R$/l,2.901,0.077,2.779,3.06,0.377,0.027,2.524,0.05,2.38,2.5948,0.02
2013-07-07,2013-07-13,NORTE,TOCANTINS,GASOLINA COMUM,59,R$/l,3.048,0.069,2.86,3.18,0.524,0.023,2.524,0.05,2.444,2.5903,0.02
2013-07-07,2013-07-13,NORTE,ACRE,GLP,89,R$/13Kg,47.769,2.494,45.0,57.0,6.346,0.052,41.423,0.224,40.57,41.5,0.005
2013-07-07,2013-07-13,NORDESTE,ALAGOAS,GLP,38,R$/13Kg,37.919,2.128,33.0,40.0,-,0.056,-,-,-,-,-
2013-07-07,2013-07-13,NORTE,AMAPA,GLP,26,R$/13Kg,47.337,4.724,42.0,62.0,-,0.1,-,-,-,-,-
2013-07-07,2013-07-13,NORTE,AMAZONAS,GLP,176,R$/13Kg,42.447,1.81,38.0,48.0,6.84,0.043,35.607,2.219,19.17,36.95,0.062
2013-07-07,2013-07-13,NORDESTE,BAHIA,GLP,311,R$/13Kg,37.561,3.825,27.0,45.0,10.321,0.102,27.24,2.531,21.3,35,0.093
2013-07-07,2013-07-13,NORDESTE,CEARA,GLP,264,R$/13Kg,40.314,3.014,34.0,45.0,-,0.075,-,-,-,-,-
2013-07-07,2013-07-13,CENTRO OESTE,DISTRITO FEDERAL,GLP,118,R$/13Kg,42.576,2.58,36.0,48.0,8.838,0.061,33.738,0.559,32.9,34.5,0.017
2013-07-07,2013-07-13,SUDESTE,ESPIRITO SANTO,GLP,165,R$/13Kg,37.158,2.458,32.0,43.0,9.408,0.066,27.75,0.552,25.08,30,0.02
2013-07-07,2013-07-13,CENTRO OESTE,GOIAS,GLP,486,R$/13Kg,41.133,2.484,36.0,50.0,8.672,0.06,32.461,2.469,25.93,38.9,0.076
2013-07-07,2013-07-13,NORDESTE,MARANHAO,GLP,113,R$/13Kg,47.478,2.487,39.0,52.0,12.229,0.052,35.249,2.642,29.1,39,0.075
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO,GLP,115,R$/13Kg,50.831,2.693,43.0,59.0,8.866,0.053,41.965,3.13,38,45,0.075
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO DO SUL,GLP,211,R$/13Kg,48.55,3.294,40.0,55.0,9.335,0.068,39.215,4.237,28.8,43.8,0.108
2013-07-07,2013-07-13,SUDESTE,MINAS GERAIS,GLP,998,R$/13Kg,43.94,3.609,30.0,53.0,11.767,0.082,32.173,3.064,22.96,39,0.095
2013-07-07,2013-07-13,NORTE,PARA,GLP,216,R$/13Kg,42.574,4.061,35.0,53.0,13.507,0.095,29.067,0.613,27,30,0.021
2013-07-07,2013-07-13,NORDESTE,PARAIBA,GLP,113,R$/13Kg,35.771,2.261,31.0,40.0,6.797,0.063,28.974,2.372,24.1226,33.22,0.082
2013-07-07,2013-07-13,SUL,PARANA,GLP,674,R$/13Kg,39.607,3.09,29.9,50.0,9.206,0.078,30.401,2.973,24.07,38,0.098
2013-07-07,2013-07-13,NORDESTE,PERNAMBUCO,GLP,274,R$/13Kg,38.002,2.053,30.0,42.0,8.274,0.054,29.728,2.771,21.8,34.5,0.093
2013-07-07,2013-07-13,NORDESTE,PIAUI,GLP,67,R$/13Kg,41.36,2.549,38.0,47.0,8.932,0.062,32.428,2.363,31,36,0.073
2013-07-07,2013-07-13,SUDESTE,RIO DE JANEIRO,GLP,293,R$/13Kg,39.021,3.317,28.9,46.0,11.852,0.085,27.169,3.524,15.87,34.32,0.13
2013-07-07,2013-07-13,NORDESTE,RIO GRANDE DO NORTE,GLP,68,R$/13Kg,39.026,2.317,34.99,43.0,-,0.059,-,-,-,-,-
2013-07-07,2013-07-13,SUL,RIO GRANDE DO SUL,GLP,720,R$/13Kg,41.939,3.031,31.0,50.0,9.972,0.072,31.967,3.039,22,40.5,0.095
2013-07-07,2013-07-13,NORTE,RONDONIA,GLP,98,R$/13Kg,45.641,3.13,40.0,52.0,10.85,0.069,34.791,0.842,34,35.9,0.024
2013-07-07,2013-07-13,NORTE,RORAIMA,GLP,31,R$/13Kg,46.732,1.716,42.0,50.0,6.032,0.037,40.7,0,40.7,40.7,0
2013-07-07,2013-07-13,SUL,SANTA CATARINA,GLP,240,R$/13Kg,42.743,2.546,37.0,50.0,7.975,0.06,34.768,2.992,28.13,41,0.086
2013-07-07,2013-07-13,SUDESTE,SAO PAULO,GLP,1987,R$/13Kg,40.47,3.198,29.0,50.0,12.329,0.079,28.141,3.257,17.2002,39,0.116
2013-07-07,2013-07-13,NORDESTE,SERGIPE,GLP,41,R$/13Kg,37.924,1.739,34.0,40.0,9.292,0.046,28.632,3.518,26.8,33.84,0.123
2013-07-07,2013-07-13,NORTE,TOCANTINS,GLP,85,R$/13Kg,44.633,1.932,40.0,50.0,7.741,0.043,36.892,0.753,35.35,37.5,0.02
2013-07-07,2013-07-13,NORDESTE,ALAGOAS,GNV,10,R$/m3,1.96,0.062,1.938,2.149,0.584,0.032,1.376,0.094,1.2411,1.4821,0.068
2013-07-07,2013-07-13,NORDESTE,BAHIA,GNV,27,R$/m3,1.765,0.105,1.59,2.219,0.44,0.059,1.325,0.089,1.1716,1.4516,0.067
2013-07-07,2013-07-13,NORDESTE,CEARA,GNV,15,R$/m3,1.882,0.096,1.799,2.24,0.422,0.051,1.46,0.081,1.3635,1.5251,0.055
2013-07-07,2013-07-13,SUDESTE,ESPIRITO SANTO,GNV,16,R$/m3,1.885,0.192,1.77,2.43,0.67,0.102,1.215,0,1.2145,1.2145,0
2013-07-07,2013-07-13,CENTRO OESTE,GOIAS,GNV,1,R$/m3,2.19,0.0,2.19,2.19,-,0.0,-,-,-,-,-
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO,GNV,3,R$/m3,1.857,0.277,1.49,1.97,-,0.149,-,-,-,-,-
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO DO SUL,GNV,3,R$/m3,1.961,0.02,1.949,1.989,-,0.01,-,-,-,-,-
2013-07-07,2013-07-13,SUDESTE,MINAS GERAIS,GNV,13,R$/m3,1.844,0.157,1.699,2.18,0.226,0.085,1.618,0.2,1.335,1.6178,0.124
2013-07-07,2013-07-13,NORDESTE,PARAIBA,GNV,9,R$/m3,1.814,0.06,1.699,1.89,0.503,0.033,1.311,0.038,1.3002,1.354,0.029
2013-07-07,2013-07-13,SUL,PARANA,GNV,9,R$/m3,1.739,0.09,1.659,1.899,-,0.052,-,-,-,-,-
2013-07-07,2013-07-13,NORDESTE,PERNAMBUCO,GNV,32,R$/m3,1.68,0.038,1.63,1.869,0.498,0.023,1.182,0.088,1.0733,1.2586,0.074
2013-07-07,2013-07-13,SUDESTE,RIO DE JANEIRO,GNV,178,R$/m3,1.674,0.139,1.379,1.989,0.34,0.083,1.334,0.122,1.1039,1.5682,0.091
2013-07-07,2013-07-13,NORDESTE,RIO GRANDE DO NORTE,GNV,22,R$/m3,1.91,0.054,1.86,2.06,0.607,0.028,1.303,0.052,1.2657,1.3393,0.04
2013-07-07,2013-07-13,SUL,RIO GRANDE DO SUL,GNV,34,R$/m3,1.984,0.059,1.91,2.299,0.53,0.03,1.454,0.214,1.2329,1.8829,0.147
2013-07-07,2013-07-13,SUL,SANTA CATARINA,GNV,42,R$/m3,1.971,0.087,1.849,2.309,0.488,0.044,1.483,0.232,1.2167,1.5442,0.156
2013-07-07,2013-07-13,SUDESTE,SAO PAULO,GNV,97,R$/m3,1.738,0.129,1.499,2.259,0.311,0.074,1.427,0.23,0.9521,1.922,0.161
2013-07-07,2013-07-13,NORDESTE,SERGIPE,GNV,12,R$/m3,1.9,0.155,1.839,2.409,0.508,0.082,1.392,0.175,1.1591,1.5779,0.126
2013-07-07,2013-07-13,NORTE,ACRE,OLEO DIESEL,52,R$/l,2.836,0.113,2.649,3.06,0.446,0.04,2.39,0.121,2.201,2.6067,0.051
2013-07-07,2013-07-13,NORDESTE,ALAGOAS,OLEO DIESEL,78,R$/l,2.295,0.056,2.19,2.399,0.234,0.024,2.061,0.045,1.9738,2.1886,0.022
2013-07-07,2013-07-13,NORTE,AMAPA,OLEO DIESEL,29,R$/l,2.355,0.167,2.21,2.72,0.2,0.071,2.155,0.048,2.1093,2.2455,0.022
2013-07-07,2013-07-13,NORTE,AMAZONAS,OLEO DIESEL,93,R$/l,2.387,0.138,2.25,2.75,0.246,0.058,2.141,0.035,2.055,2.24,0.016
2013-07-07,2013-07-13,NORDESTE,BAHIA,OLEO DIESEL,367,R$/l,2.29,0.1,2.08,2.649,0.255,0.044,2.035,0.063,1.9127,2.2602,0.031
2013-07-07,2013-07-13,NORDESTE,CEARA,OLEO DIESEL,123,R$/l,2.391,0.051,2.25,2.499,0.336,0.021,2.055,0.047,1.965,2.137,0.023
2013-07-07,2013-07-13,CENTRO OESTE,DISTRITO FEDERAL,OLEO DIESEL,76,R$/l,2.419,0.009,2.35,2.429,0.303,0.004,2.116,0.01,2.0817,2.129,0.005
2013-07-07,2013-07-13,SUDESTE,ESPIRITO SANTO,OLEO DIESEL,169,R$/l,2.343,0.068,2.15,2.49,0.269,0.029,2.074,0.04,1.96,2.1695,0.019
2013-07-07,2013-07-13,CENTRO OESTE,GOIAS,OLEO DIESEL,227,R$/l,2.318,0.074,2.139,2.499,0.235,0.032,2.083,0.048,1.9919,2.189,0.023
2013-07-07,2013-07-13,NORDESTE,MARANHAO,OLEO DIESEL,130,R$/l,2.276,0.07,2.14,2.5,0.215,0.031,2.061,0.049,1.95,2.1537,0.024
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO,OLEO DIESEL,113,R$/l,2.581,0.107,2.35,2.9,0.333,0.041,2.248,0.055,2.19,2.3659,0.024
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO DO SUL,OLEO DIESEL,104,R$/l,2.49,0.07,2.359,2.619,0.317,0.028,2.173,0.044,2.0632,2.32,0.02
2013-07-07,2013-07-13,SUDESTE,MINAS GERAIS,OLEO DIESEL,796,R$/l,2.355,0.071,2.04,2.599,0.249,0.03,2.106,0.061,1.9499,2.265,0.029
2013-07-07,2013-07-13,NORTE,PARA,OLEO DIESEL,123,R$/l,2.502,0.109,2.25,2.8,0.37,0.044,2.132,0.056,1.9907,2.2536,0.026
2013-07-07,2013-07-13,NORDESTE,PARAIBA,OLEO DIESEL,98,R$/l,2.281,0.056,2.119,2.399,0.237,0.025,2.044,0.033,1.9586,2.1448,0.016
2013-07-07,2013-07-13,SUL,PARANA,OLEO DIESEL,413,R$/l,2.269,0.065,2.041,2.499,0.244,0.029,2.025,0.057,1.901,2.2345,0.028
2013-07-07,2013-07-13,NORDESTE,PERNAMBUCO,OLEO DIESEL,139,R$/l,2.279,0.062,2.12,2.399,0.244,0.027,2.035,0.053,1.969,2.1777,0.026
2013-07-07,2013-07-13,NORDESTE,PIAUI,OLEO DIESEL,89,R$/l,2.312,0.056,2.2,2.4,0.207,0.024,2.105,0.041,2.05,2.215,0.019
2013-07-07,2013-07-13,SUDESTE,RIO DE JANEIRO,OLEO DIESEL,542,R$/l,2.29,0.095,2.04,2.699,0.292,0.041,1.998,0.06,1.89,2.1962,0.03
2013-07-07,2013-07-13,NORDESTE,RIO GRANDE DO NORTE,OLEO DIESEL,106,R$/l,2.265,0.044,2.18,2.48,0.271,0.019,1.994,0.053,1.8795,2.1325,0.027
2013-07-07,2013-07-13,SUL,RIO GRANDE DO SUL,OLEO DIESEL,390,R$/l,2.35,0.073,2.149,2.61,0.325,0.031,2.025,0.058,1.906,2.37,0.029
2013-07-07,2013-07-13,NORTE,RONDONIA,OLEO DIESEL,96,R$/l,2.52,0.084,2.33,2.75,0.291,0.033,2.229,0.035,2.17,2.28,0.016
2013-07-07,2013-07-13,NORTE,RORAIMA,OLEO DIESEL,33,R$/l,2.639,0.081,2.57,2.95,0.481,0.031,2.158,0.047,2.13,2.32,0.022
2013-07-07,2013-07-13,SUL,SANTA CATARINA,OLEO DIESEL,284,R$/l,2.33,0.091,2.036,2.638,0.308,0.039,2.022,0.053,1.918,2.154,0.026
2013-07-07,2013-07-13,SUDESTE,SAO PAULO,OLEO DIESEL,1613,R$/l,2.28,0.072,2.019,2.58,0.279,0.032,2.001,0.052,1.865,2.2258,0.026
2013-07-07,2013-07-13,NORDESTE,SERGIPE,OLEO DIESEL,38,R$/l,2.378,0.059,2.229,2.519,0.267,0.025,2.111,0.037,2.0428,2.1585,0.018
2013-07-07,2013-07-13,NORTE,TOCANTINS,OLEO DIESEL,57,R$/l,2.289,0.055,2.19,2.459,0.279,0.024,2.01,0.053,1.9031,2.0675,0.026
2013-07-07,2013-07-13,NORTE,ACRE,OLEO DIESEL S10,17,R$/l,2.812,0.09,2.73,3.1,0.416,0.032,2.396,0.118,2.3,2.678,0.049
2013-07-07,2013-07-13,NORDESTE,ALAGOAS,OLEO DIESEL S10,15,R$/l,2.459,0.048,2.349,2.499,0.285,0.02,2.174,0.037,2.108,2.221,0.017
2013-07-07,2013-07-13,NORTE,AMAPA,OLEO DIESEL S10,11,R$/l,2.844,0.081,2.8,3.1,0.434,0.028,2.41,0.133,2.3159,2.5037,0.055
2013-07-07,2013-07-13,NORTE,AMAZONAS,OLEO DIESEL S10,24,R$/l,2.475,0.095,2.38,2.77,0.235,0.038,2.24,0.032,2.1868,2.3047,0.014
2013-07-07,2013-07-13,NORDESTE,BAHIA,OLEO DIESEL S10,102,R$/l,2.427,0.096,2.25,2.759,0.27,0.04,2.157,0.071,1.9668,2.3416,0.033
2013-07-07,2013-07-13,NORDESTE,CEARA,OLEO DIESEL S10,122,R$/l,2.348,0.083,2.23,2.659,0.198,0.035,2.15,0.029,2.0947,2.3,0.013
2013-07-07,2013-07-13,CENTRO OESTE,DISTRITO FEDERAL,OLEO DIESEL S10,12,R$/l,2.64,0.0,2.64,2.64,-,0.0,-,-,-,-,-
2013-07-07,2013-07-13,SUDESTE,ESPIRITO SANTO,OLEO DIESEL S10,53,R$/l,2.482,0.06,2.36,2.6,0.261,0.024,2.221,0.062,2.094,2.2596,0.028
2013-07-07,2013-07-13,CENTRO OESTE,GOIAS,OLEO DIESEL S10,55,R$/l,2.536,0.059,2.42,2.649,0.241,0.023,2.295,0.027,2.2428,2.3397,0.012
2013-07-07,2013-07-13,NORDESTE,MARANHAO,OLEO DIESEL S10,50,R$/l,2.359,0.07,2.23,2.6,0.211,0.03,2.148,0.052,2.057,2.2458,0.024
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO,OLEO DIESEL S10,52,R$/l,2.741,0.093,2.64,2.95,0.256,0.034,2.485,0.113,2.43,2.7341,0.045
2013-07-07,2013-07-13,CENTRO OESTE,MATO GROSSO DO SUL,OLEO DIESEL S10,57,R$/l,2.625,0.064,2.555,2.83,0.271,0.024,2.354,0.041,2.2132,2.4,0.017
2013-07-07,2013-07-13,SUDESTE,MINAS GERAIS,OLEO DIESEL S10,224,R$/l,2.503,0.076,2.25,2.779,0.255,0.03,2.248,0.062,2.1021,2.4083,0.028
2013-07-07,2013-07-13,NORTE,PARA,OLEO DIESEL S10,107,R$/l,2.476,0.153,2.29,2.969,0.222,0.062,2.254,0.054,2.1288,2.36,0.024
2013-07-07,2013-07-13,NORDESTE,PARAIBA,OLEO DIESEL S10,26,R$/l,2.402,0.035,2.36,2.49,0.248,0.015,2.154,0.059,2.0203,2.284,0.027
2013-07-07,2013-07-13,SUL,PARANA,OLEO DIESEL S10,147,R$/l,2.383,0.056,2.259,2.52,0.258,0.023,2.125,0.055,2.038,2.274,0.026
2013-07-07,2013-07-13,NORDESTE,PERNAMBUCO,OLEO DIESEL S10,192,R$/l,2.359,0.054,2.199,2.56,0.231,0.023,2.128,0.039,2.0603,2.2536,0.018
2013-07-07,2013-07-13,NORDESTE,PIAUI,OLEO DIESEL S10,34,R$/l,2.399,0.05,2.299,2.5,0.181,0.021,2.218,0.038,2.155,2.2684,0.017
2013-07-07,2013-07-13,SUDESTE,RIO DE JANEIRO,OLEO DIESEL S10,126,R$/l,2.449,0.08,2.239,2.649,0.291,0.033,2.158,0.055,2.0039,2.288,0.025
2013-07-07,2013-07-13,NORDESTE,RIO GRANDE DO NORTE,OLEO DIESEL S10,30,R$/l,2.485,0.079,2.35,2.59,0.246,0.032,2.239,0.031,2.2198,2.2952,0.014
2013-07-07,2013-07-13,SUL,RIO GRANDE DO SUL,OLEO DIESEL S10,174,R$/l,2.518,0.084,2.299,2.81,0.311,0.033,2.207,0.049,2.0955,2.3209,0.022
2013-07-07,2013-07-13,NORTE,RONDONIA,OLEO DIESEL S10,49,R$/l,2.694,0.082,2.54,2.88,0.337,0.03,2.357,0.04,2.2997,2.4008,0.017
2013-07-07,2013-07-13,NORTE,RORAIMA,OLEO DIESEL S10,17,R$/l,2.693,0.005,2.69,2.7,0.433,0.002,2.26,0.015,2.22,2.2803,0.007
2013-07-07,2013-07-13,SUL,SANTA CATARINA,OLEO DIESEL S10,136,R$/l,2.483,0.074,2.299,2.76,0.301,0.03,2.182,0.047,2.128,2.279,0.022
2013-07-07,2013-07-13,SUDESTE,SAO PAULO,OLEO DIESEL S10,575,R$/l,2.413,0.071,2.199,2.689,0.287,0.029,2.126,0.053,1.9822,2.3146,0.025
2013-07-07,2013-07-13,NORDESTE,SERGIPE,OLEO DIESEL S10,23,R$/l,2.48,0.096,2.319,2.599,0.272,0.039,2.208,0.032,2.1349,2.239,0.014
2013-07-07,2013-07-13,NORTE,TOCANTINS,OLEO DIESEL S10,25,R$/l,2.427,0.068,2.3,2.559,0.248,0.028,2.179,0.086,2.0627,2.2594,0.039
2013-07-14,2013-07-20,NORTE,ACRE,ETANOL HIDRATADO,36,R$/l,2.65,0.096,2.58,3.12,0.486,0.036,2.164,0.137,1.9682,2.371,0.063
2013-07-14,2013-07-20,NORDESTE,ALAGOAS,ETANOL HIDRATADO,94,R$/l,2.477,0.083,2.299,2.699,0.288,0.034,2.189,0.147,1.7455,2.398,0.067
2013-07-14,2013-07-20,NORTE,AMAPA,ETANOL HIDRATADO,11,R$/l,2.441,0.144,2.18,2.59,0.155,0.059,2.286,0.043,2.2553,2.3168,0.019
2013-07-14,2013-07-20,NORTE,AMAZONAS,ETANOL HIDRATADO,74,R$/l,2.448,0.115,2.35,2.95,0.236,0.047,2.212,0.054,2.1,2.3897,0.024
2013-07-14,2013-07-20,NORDESTE,BAHIA,ETANOL HIDRATADO,410,R$/l,2.276,0.11,1.99,2.699,0.346,0.048,1.93,0.101,1.613,2.3087,0.052
2013-07-14,2013-07-20,NORDESTE,CEARA,ETANOL HIDRATADO,207,R$/l,2.342,0.097,2.199,2.65,0.207,0.041,2.135,0.021,2.0964,2.1995,0.01
2013-07-14,2013-07-20,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,80,R$/l,2.27,0.006,2.25,2.299,0.207,0.003,2.063,0.01,2.0493,2.0761,0.005
2013-07-14,2013-07-20,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,159,R$/l,2.485,0.133,2.12,2.79,0.412,0.054,2.073,0.076,1.9418,2.2702,0.037
2013-07-14,2013-07-20,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,256,R$/l,1.864,0.147,1.679,2.259,0.303,0.079,1.561,0.062,1.48,1.7398,0.04
2013-07-14,2013-07-20,NORDESTE,MARANHAO,ETANOL HIDRATADO,81,R$/l,2.325,0.136,2.09,2.65,0.3,0.058,2.025,0.129,1.786,2.3105,0.064
2013-07-14,2013-07-20,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,140,R$/l,1.973,0.098,1.77,2.259,0.436,0.05,1.537,0.069,1.47,1.724,0.045
2013-07-14,2013-07-20,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,128,R$/l,2.121,0.177,1.959,2.618,0.399,0.083,1.722,0.104,1.5288,1.9788,0.06
2013-07-14,2013-07-20,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,964,R$/l,2.043,0.14,1.659,2.499,0.32,0.069,1.723,0.095,1.4769,2.1914,0.055
2013-07-14,2013-07-20,NORTE,PARA,ETANOL HIDRATADO,72,R$/l,2.558,0.147,2.09,3.05,0.376,0.057,2.182,0.059,2.0223,2.2598,0.027
2013-07-14,2013-07-20,NORDESTE,PARAIBA,ETANOL HIDRATADO,116,R$/l,2.295,0.072,2.129,2.48,0.182,0.031,2.113,0.056,1.85,2.2018,0.027
2013-07-14,2013-07-20,SUL,PARANA,ETANOL HIDRATADO,562,R$/l,1.86,0.115,1.619,2.279,0.244,0.062,1.616,0.088,1.42,1.9787,0.054
2013-07-14,2013-07-20,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,308,R$/l,2.298,0.097,2.05,2.65,0.238,0.042,2.06,0.057,1.923,2.2842,0.028
2013-07-14,2013-07-20,NORDESTE,PIAUI,ETANOL HIDRATADO,61,R$/l,2.423,0.089,2.33,2.68,0.312,0.037,2.111,0.026,2.058,2.1497,0.012
